EmpID,FirstName,LastName,Age,GenderCode,Title,DepartmentType,MonthlySalary,Bonus,AnnualSalary,EmployeeStatus,EmployeeType,WEmail,BusinessUnit,Supervisor,ExitDate,StartDate,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,Division,DOB,State,JobFunctionDescription,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
1805,Phoenix,Pitts,56,Male,Production Technician I,Production       ,350,30.43,4565.16,Active,Contract,Phoenix.Pitts@mwd.com,BPC,Patricia Perry,2022-09-02T18:30:00.000Z,2018-12-16T18:30:00.000Z,Zone A,Temporary,Voluntary,Air for charge until want drug seek.,Aerial,03-02-1969,MA,Laborer,50864,Black,Divorced,Fully Meets,3
3395,Summer,Barber,50,Female,Production Technician I,Production       ,352,28.16,4561.92,Voluntarily Terminated,Part-Time,Summer.Barber@mwd.com,TNS,Penny Campbell DDS,2022-01-12T18:30:00.000Z,2021-06-08T18:30:00.000Z,Zone A,Part-Time,Resignation,Without production religious.,Field Operations,09-02-1975,MA,Driver,88306,Other,Widowed,Needs Improvement,3
2558,Maeve,Gordon,60,Female,Software Engineering Manager,Software Engineering,348,32.12,4561.44,Active,Full-Time,Maeve.Gordon@mwd.com,WBL,Ernest Jones,2021-12-26T18:30:00.000Z,2021-11-18T18:30:00.000Z,Zone B,Full-Time,Involuntary,Kid actually Congress computer season behind.,Field Operations,25-11-1965,MA,Operator,87152,Asian,Widowed,Fully Meets,4
1824,Abby,Curtis,65,Male,Production Technician I,Production       ,345,34.5,4554,Active,Contract,Abby.Curtis@mwd.com,BPC,Lori Mason,2022-03-09T18:30:00.000Z,2020-01-08T18:30:00.000Z,Zone B,Temporary,Voluntary,Small prove sea foot property father.,Yard (Material Handling),02-03-1960,MA,Vp,69340,Other,Married,Fully Meets,3
3611,Rowan,Cobb,73,Female,Production Technician I,Production       ,340,39.23,4550.76,Active,Contract,Rowan.Cobb@mwd.com,WBL,Lori Reed,,2021-03-08T18:30:00.000Z,Zone C,Full-Time,Unk,,Project Management - Con,20-01-1952,MA,Technician,85651,Hispanic,Married,Fully Meets,2
3973,Brooklyn,Tanner,52,Female,Database Administrator,IT/IS,350,28.77,4545.24,Terminated for Cause,Part-Time,Brooklyn.Tanner@mwd.com,WBL,Jason Sims,2023-06-21T18:30:00.000Z,2018-09-20T18:30:00.000Z,Zone C,Temporary,Resignation,Professor now audience lay box.,Field Operations,22-05-1973,TX,Laborer,50856,Hispanic,Single,Exceeds,3
1285,Briley,Hanson,31,Male,Production Technician I,Production       ,356,22.72,4544.64,Active,Part-Time,Briley.Hanson@mwd.com,MSC,John Gonzalez,,2021-09-25T18:30:00.000Z,Zone C,Full-Time,Unk,,General - Eng,21-07-1994,MA,Supervisor,89374,Hispanic,Widowed,Fully Meets,3
1891,William,Douglas,79,Female,Production Technician I,Production       ,335,43.7,4544.4,Active,Full-Time,William.Douglas@mwd.com,NEL,Wendy Elliott,,2020-03-24T18:30:00.000Z,Zone C,Full-Time,Unk,,Aerial,24-06-1946,MA,Labor,6790,Hispanic,Married,Fully Meets,3
2076,Nathalia,Larson,82,Female,Production Technician I,Production       ,332,46.33,4539.96,Active,Full-Time,Nathalia.Larson@mwd.com,PL,David Simpson,2023-01-01T18:30:00.000Z,2021-12-06T18:30:00.000Z,Zone A,Full-Time,Voluntary,Yeah quickly speech hold. Hard image wall large.,Field Operations,27-07-1943,MA,Project Manager,83667,Black,Divorced,Fully Meets,3
3906,Amaris,Miller,50,Female,IT Support,IT/IS,350,28,4536,Active,Contract,Amaris.Miller@mwd.com,NEL,Samuel Padilla,,2020-08-24T18:30:00.000Z,Zone C,Temporary,Unk,,Wireline Construction,05-09-1975,MA,Splicer,70797,Other,Married,Fully Meets,3
2543,Ernest,Finley,34,Male,Software Engineer,Software Engineering,354,23.34,4528.08,Voluntarily Terminated,Full-Time,Ernest.Finley@mwd.com,NEL,Kenneth Berry,2021-03-21T18:30:00.000Z,2019-01-29T18:30:00.000Z,Zone A,Full-Time,Resignation,First peace oil more last us. Front product many.,General - Con,25-12-1991,MA,Operator,59271,White,Divorced,Fully Meets,2
3888,Karlie,Drake,38,Female,Principal Data Architect,IT/IS,352,24.28,4515.36,Leave of Absence,Full-Time,Karlie.Drake@mwd.com,PL,Jimmy Beck,2022-07-07T18:30:00.000Z,2021-09-04T18:30:00.000Z,Zone B,Full-Time,Retirement,Too within that room.,Engineers,20-06-1987,MA,Engineer,88391,Other,Divorced,Fully Meets,3
3839,Dereon,Page,25,Male,Sr. Network Engineer,IT/IS,376,0,4512,Active,Contract,Dereon.Page@mwd.com,PL,Jason Morris DVM,,2021-10-10T18:30:00.000Z,Zone B,Part-Time,Unk,,General - Con,27-09-2000,MA,Lineman,94433,Hispanic,Divorced,PIP,3
3195,Kaylen,Hogan,44,Female,Production Technician I,Production       ,350,25.93,4511.16,Active,Full-Time,Kaylen.Hogan@mwd.com,NEL,Latasha Garrison,2020-10-14T18:30:00.000Z,2020-07-15T18:30:00.000Z,Zone A,Full-Time,Resignation,Tonight address serve yard race.,General - Con,31-01-1981,MA,Technician,70709,White,Divorced,Fully Meets,2
2234,Ariel,Barnes,50,Female,IT Support,IT/IS,348,27.84,4510.08,Active,Part-Time,Ariel.Barnes@mwd.com,EW,William Phillips,2022-01-08T18:30:00.000Z,2021-02-19T18:30:00.000Z,Zone C,Full-Time,Resignation,Particularly put occur. Approach often be.,Wireline Construction,26-02-1975,MA,Laborer,87474,Black,Married,Fully Meets,2
2367,Mariam,Doyle,66,Female,Production Manager,Production       ,340,34.58,4494.96,Active,Contract,Mariam.Doyle@mwd.com,PL,John Hurst,2022-06-10T18:30:00.000Z,2020-08-22T18:30:00.000Z,Zone C,Part-Time,Resignation,Soon walk early star.,Wireline Construction,29-07-1959,MA,Foreman,6820,Hispanic,Widowed,Fully Meets,5
1228,Jaquan,Rowland,31,Female,Production Technician I,Production       ,352,22.47,4493.64,Active,Contract,Jaquan.Rowland@mwd.com,WBL,Anthony Murray,,2021-08-29T18:30:00.000Z,Zone B,Full-Time,Unk,,Fielders,02-12-1994,MA,Engineer,88976,Other,Widowed,Fully Meets,3
2078,Alejandra,Barnes,39,Female,Production Technician I,Production       ,350,24.42,4493.04,Voluntarily Terminated,Full-Time,Alejandra.Barnes@mwd.com,SVG,Yolanda Sanders,2019-10-14T18:30:00.000Z,2018-09-25T18:30:00.000Z,Zone B,Temporary,Voluntary,Until factor claim chance.,Field Operations,26-10-1986,MA,Laborer,50499,White,Single,Fully Meets,3
2929,Izabella,Watson,39,Female,Production Technician II,Production       ,350,24.42,4493.04,Voluntarily Terminated,Full-Time,Izabella.Watson@mwd.com,TNS,Richard Reynolds,2021-11-13T18:30:00.000Z,2020-08-18T18:30:00.000Z,Zone B,Temporary,Voluntary,According if detail quality difficult.,Field Operations,05-06-1986,MA,Laborer,70404,White,Widowed,Needs Improvement,2
1121,Isabela,Collins,44,Female,Production Manager,Production       ,348,25.78,4485.36,Active,Part-Time,Isabela.Collins@mwd.com,EW,Alyssa Gill,,2021-03-15T18:30:00.000Z,Zone C,Full-Time,Unk,,Aerial,29-05-1981,MA,Lineman,87582,Hispanic,Widowed,Fully Meets,3
2055,Beau,Olsen,36,Female,Production Technician I,Production       ,350,23.6,4483.2,Active,Contract,Beau.Olsen@mwd.com,TNS,Jamie Hernandez,,2020-11-24T18:30:00.000Z,Zone A,Full-Time,Unk,,Engineers,19-07-1989,MA,Executive,70318,White,Divorced,Fully Meets,3
2258,Keshawn,Gilmore,26,Male,IT Manager - Infra,IT/IS,352,21.33,4479.96,Active,Full-Time,Keshawn.Gilmore@mwd.com,TNS,Jodi Wheeler,,2021-04-02T18:30:00.000Z,Zone C,Part-Time,Unk,,Engineers,20-02-1999,MA,Engineer,88137,White,Widowed,Fully Meets,2
1854,Leslie,Potts,63,Female,Production Technician II,Production       ,340,32.9,4474.8,Active,Contract,Leslie.Potts@mwd.com,WBL,Joshua Evans,2022-04-17T18:30:00.000Z,2020-10-24T18:30:00.000Z,Zone A,Full-Time,Involuntary,Fight ahead group.,Shop (Fleet),29-08-1962,MA,Mechanic,68252,Asian,Married,PIP,3
2447,Jensen,Mccullough,33,Female,Production Manager,Production       ,350,22.83,4473.96,Active,Full-Time,Jensen.Mccullough@mwd.com,PL,Eric Miller,2022-03-05T18:30:00.000Z,2020-02-01T18:30:00.000Z,Zone A,Full-Time,Voluntary,Interest again main describe end charge.,Engineers,13-04-1992,MA,Administrative,7019,White,Widowed,Fully Meets,4
2739,Gabriel,Swanson,81,Male,Area Sales Manager,Sales,328,44.73,4472.76,Active,Contract,Gabriel.Swanson@mwd.com,EW,Cynthia Martin,2021-11-25T18:30:00.000Z,2021-02-17T18:30:00.000Z,Zone A,Part-Time,Resignation,Idea why card study body commercial.,General - Con,21-09-1944,ID,Technician,82332,Black,Single,Fully Meets,4
2294,Ariana,Strickland,50,Male,Production Manager,Production       ,345,27.6,4471.2,Active,Contract,Ariana.Strickland@mwd.com,PYZ,Amanda Harris,,2020-10-09T18:30:00.000Z,Zone A,Part-Time,Unk,,Field Operations,03-12-1975,MA,Engineer,6930,Black,Single,Fully Meets,4
3404,Willie,Howe,40,Female,Production Technician I,Production       ,348,24.56,4470.72,Leave of Absence,Part-Time,Willie.Howe@mwd.com,PYZ,Ivan Bryant,2022-11-10T18:30:00.000Z,2019-04-24T18:30:00.000Z,Zone C,Full-Time,Involuntary,Few success street.,Field Operations,20-01-1985,MA,Driller,58775,Other,Divorced,Fully Meets,2
3137,Dean,Mckenzie,30,Female,Production Technician II,Production       ,350,22.11,4465.32,Voluntarily Terminated,Contract,Dean.Mckenzie@mwd.com,EW,Justin Wells,2023-06-24T18:30:00.000Z,2018-12-08T18:30:00.000Z,Zone B,Temporary,Involuntary,Easy film last fact discuss. Enough worker wall.,Field Operations,03-06-1995,MA,Laborer,50624,Other,Single,Fully Meets,2
1976,Jon,Lynn,80,Female,Production Technician I,Production       ,328,43.73,4460.76,Active,Full-Time,Jon.Lynn@mwd.com,EW,Steven Ramos,,2021-01-08T18:30:00.000Z,Zone C,Full-Time,Unk,,Finance & Accounting,16-02-1945,MA,Administration,82592,White,Single,Fully Meets,3
3862,Eden,Armstrong,36,Male,Sr. Network Engineer,IT/IS,348,23.46,4457.52,Leave of Absence,Part-Time,Eden.Armstrong@mwd.com,BPC,Lindsey Gibson,2023-06-05T18:30:00.000Z,2019-05-12T18:30:00.000Z,Zone B,Temporary,Involuntary,Contain result down realize employee image in.,Project Management - Con,05-05-1989,CT,Engineer,58224,White,Married,PIP,3
2145,Leo,Hickman,36,Female,Production Technician II,Production       ,348,23.46,4457.52,Active,Full-Time,Leo.Hickman@mwd.com,WBL,Alex Price,,2019-02-26T18:30:00.000Z,Zone A,Full-Time,Unk,,General - Sga,04-10-1989,MA,Coordinator,58886,Other,Divorced,Exceeds,1
1145,Autumn,Barrera,77,Male,Production Technician II,Production       ,330,41.25,4455,Active,Contract,Autumn.Barrera@mwd.com,TNS,David Moore,,2020-09-23T18:30:00.000Z,Zone B,Full-Time,Unk,,Shop (Fleet),04-03-1948,MA,Shop,66792,Hispanic,Married,Fully Meets,3
2575,Ricardo,Gonzales,74,Male,Area Sales Manager,Sales,332,39.06,4452.72,Active,Contract,Ricardo.Gonzales@mwd.com,PYZ,Patricia Norris,2023-01-29T18:30:00.000Z,2021-03-02T18:30:00.000Z,Zone C,Temporary,Retirement,Establish fear recently owner.,Splicing,21-06-1951,ID,Splicer,83706,Other,Widowed,Fully Meets,4
1765,Haiden,Coffey,34,Female,Production Technician II,Production       ,348,22.95,4451.4,Active,Contract,Haiden.Coffey@mwd.com,BPC,Kyle Bell,,2019-10-16T18:30:00.000Z,Zone C,Part-Time,Unk,,Project Management - Con,07-09-1991,MA,Field Project Manager,5819,Asian,Divorced,Fully Meets,3
3361,Lilianna,Conway,82,Female,Production Technician I,Production       ,325,45.35,4444.2,Voluntarily Terminated,Part-Time,Lilianna.Conway@mwd.com,CCDR,Patrick Hart,2022-02-22T18:30:00.000Z,2020-12-28T18:30:00.000Z,Zone B,Temporary,Voluntary,Situation election visit author five.,General - Con,04-10-1943,MA,Technician,65806,Other,Single,Exceeds,3
3746,Bridget,Wu,56,Male,Production Technician I,Production       ,340,29.57,4434.84,Active,Part-Time,Bridget.Wu@mwd.com,BPC,Judy Lambert,,2020-07-12T18:30:00.000Z,Zone B,Full-Time,Unk,,Shop (Fleet),21-08-1969,MA,Mechanic,68039,Black,Widowed,Fully Meets,3
1654,Zackery,Hess,26,Male,Area Sales Manager,IT/IS,348,21.09,4429.08,Active,Full-Time,Zackery.Hess@mwd.com,MSC,Raymond Walsh,2021-11-22T18:30:00.000Z,2021-07-26T18:30:00.000Z,Zone B,Temporary,Resignation,Should three accept interesting these.,Engineers,19-12-1999,MA,Administrative,87224,Black,Divorced,Fully Meets,3
1800,Kyan,Morrison,49,Female,Production Technician I,Production       ,342,27,4428,Active,Part-Time,Kyan.Morrison@mwd.com,TNS,Bethany Wilkerson,2021-04-18T18:30:00.000Z,2019-10-17T18:30:00.000Z,Zone C,Full-Time,Resignation,Own while top huge.,Wireline Construction,05-04-1976,MA,Lineman,57065,Black,Divorced,Fully Meets,3
1074,Lilianna,Mccall,42,Male,Software Engineer,Software Engineering,344,24.87,4426.44,Voluntarily Terminated,Full-Time,Lilianna.Mccall@mwd.com,SVG,Robert Garcia,2023-02-23T18:30:00.000Z,2021-02-18T18:30:00.000Z,Zone A,Temporary,Voluntary,Professional usually hospital worker among.,General - Con,08-07-1983,MA,Laborer,86545,Asian,Divorced,Fully Meets,3
1143,Elianna,Schmitt,83,Female,Production Manager,Production       ,322,46,4416,Active,Contract,Elianna.Schmitt@mwd.com,PL,Margaret Gamble,2021-07-27T18:30:00.000Z,2018-09-01T18:30:00.000Z,Zone A,Full-Time,Resignation,Year total care thousand what each.,Field Operations,20-06-1942,MA,Lineman,46695,Hispanic,Widowed,Fully Meets,3
3094,Jordin,Alexander,62,Female,Production Technician II,Production       ,336,32,4416,Active,Contract,Jordin.Alexander@mwd.com,WBL,Joshua Foster,2021-09-28T18:30:00.000Z,2021-07-14T18:30:00.000Z,Zone C,Full-Time,Voluntary,Improve himself side.,Engineers,18-10-1963,MA,Engineer,84169,Other,Widowed,Fully Meets,1
3269,Caiden,Hogan,25,Male,Production Technician I,Production       ,368,0,4416,Active,Full-Time,Caiden.Hogan@mwd.com,MSC,Amanda Ball,,2021-06-19T18:30:00.000Z,Zone C,Temporary,Unk,,Field Operations,08-04-2000,MA,Laborer,92624,Asian,Married,Fully Meets,1
3163,Geovanni,Crawford,46,Male,Production Technician I,Production       ,342,25.97,4415.64,Active,Contract,Geovanni.Crawford@mwd.com,PL,Taylor Martin,,2019-09-25T18:30:00.000Z,Zone A,Full-Time,Unk,,Catv,13-03-1979,MA,Laborer,57484,Black,Married,Fully Meets,4
2296,Ronnie,Middleton,52,Female,Production Manager,Production       ,340,27.95,4415.4,Active,Full-Time,Ronnie.Middleton@mwd.com,TNS,Caroline Reynolds,,2021-08-24T18:30:00.000Z,Zone B,Temporary,Unk,,Field Operations,18-04-1973,MA,Driller,85028,Hispanic,Divorced,Fully Meets,1
3807,Mayra,Moss,61,Male,Production Technician I,Production       ,336,31.5,4410,Active,Contract,Mayra.Moss@mwd.com,EW,George Doyle,2021-11-09T18:30:00.000Z,2021-09-14T18:30:00.000Z,Zone C,Temporary,Resignation,Family identify bar modern. Yeah article rest.,Project Management - Con,16-05-1964,MA,Manager,84074,Asian,Single,Fully Meets,3
3872,Lorena,Rice,59,Female,IT Support,IT/IS,336,30.55,4398.6,Active,Contract,Lorena.Rice@mwd.com,CCDR,Jeffrey Ramos,2021-02-07T18:30:00.000Z,2018-08-09T18:30:00.000Z,Zone B,Part-Time,Resignation,Four yourself strong give focus meeting.,Engineers,08-01-1966,MA,Director,48135,Asian,Single,Fully Meets,3
2579,Jackie,Valentin,48,Female,Area Sales Manager,Sales,340,26.49,4397.88,Active,Full-Time,Jackie.Valentin@mwd.com,MSC,Julia Moss,,2021-01-13T18:30:00.000Z,Zone C,Full-Time,Unk,,General - Eng,29-06-1977,AZ,Administrative,85006,White,Married,Fully Meets,2
3260,Roland,Orozco,33,Male,Production Technician II,Production       ,344,22.43,4397.16,Active,Contract,Roland.Orozco@mwd.com,SVG,Michael Mathews,,2021-10-05T18:30:00.000Z,Zone B,Temporary,Unk,,General - Con,17-06-1992,MA,Splicer,86352,Hispanic,Single,Fully Meets,3
2116,Stanley,Bowen,79,Female,Production Technician II,Production       ,324,42.26,4395.12,Active,Part-Time,Stanley.Bowen@mwd.com,BPC,David Cook,,2021-08-20T18:30:00.000Z,Zone C,Full-Time,Unk,,Engineers,03-09-1946,MA,Engineer,81288,Black,Divorced,Needs Improvement,4
3033,Jaelynn,Salazar,79,Male,Production Technician I,Production       ,324,42.26,4395.12,Leave of Absence,Contract,Jaelynn.Salazar@mwd.com,MSC,Bryan Clark,2022-03-08T18:30:00.000Z,2019-08-25T18:30:00.000Z,Zone C,Part-Time,Voluntary,Stay word behavior financial.,Engineers,17-03-1946,MA,Field Project Manager,54212,White,Divorced,Fully Meets,2
3924,Walter,Zuniga,32,Male,Sr. Network Engineer,IT/IS,344,22.19,4394.28,Active,Full-Time,Walter.Zuniga@mwd.com,NEL,Erin Tran,,2021-05-21T18:30:00.000Z,Zone B,Full-Time,Unk,,General - Con,27-04-1993,CT,Technician,86917,Other,Widowed,Fully Meets,3
3829,Jaqueline,Pittman,69,Male,Sr. Network Engineer,IT/IS,330,35.36,4384.32,Active,Part-Time,Jaqueline.Pittman@mwd.com,BPC,Jesse Newman,2021-02-25T18:30:00.000Z,2019-01-26T18:30:00.000Z,Zone C,Full-Time,Resignation,Suffer rock nothing happen strong major spend.,Project Management - Con,12-03-1956,MA,Manager,55408,Other,Married,Exceeds,3
1456,Kamila,Rosales,69,Female,Production Technician I,Production       ,330,35.36,4384.32,Active,Full-Time,Kamila.Rosales@mwd.com,PYZ,Brittany Payne,2019-07-08T18:30:00.000Z,2019-06-24T18:30:00.000Z,Zone B,Full-Time,Resignation,Amount much food.,Engineers,08-10-1956,MA,Engineer,55931,Hispanic,Married,Exceeds,3
2784,Gillian,Riddle,44,Male,Production Technician II,Production       ,340,25.19,4382.28,Active,Contract,Gillian.Riddle@mwd.com,TNS,Lauren Thomas,2023-01-30T18:30:00.000Z,2021-05-19T18:30:00.000Z,Zone B,Full-Time,Involuntary,Base item do role debate perform.,Field Operations,08-03-1981,MA,Foreman,85699,White,Divorced,Fully Meets,2
3482,Cristal,Bolton,35,Male,Area Sales Manager,Sales,342,22.8,4377.6,Future Start,Full-Time,Cristal.Bolton@mwd.com,CCDR,Matthew Flores,2021-02-06T18:30:00.000Z,2019-10-28T18:30:00.000Z,Zone A,Temporary,Resignation,Miss onto none our discussion year.,Catv,11-02-1990,TX,Lineman,57302,Asian,Divorced,Needs Improvement,2
3762,Gavyn,Riggs,76,Female,Production Technician II,Production       ,325,39.8,4377.6,Active,Part-Time,Gavyn.Riggs@mwd.com,SVG,Lauren Villarreal,,2020-07-17T18:30:00.000Z,Zone B,Temporary,Unk,,Engineers,11-05-1949,MA,Engineer,65366,Black,Divorced,Fully Meets,2
3801,Jaydan,Neal,77,Female,Production Technician I,Production       ,324,40.5,4374,Active,Contract,Jaydan.Neal@mwd.com,WBL,Jamie Stark,,2019-10-01T18:30:00.000Z,Zone C,Temporary,Unk,,Field Operations,18-01-1948,MA,Laborer,54738,Hispanic,Single,Fully Meets,3
1920,Darius,Duke,77,Female,Production Technician I,Production       ,324,40.5,4374,Voluntarily Terminated,Full-Time,Darius.Duke@mwd.com,PYZ,Mary Morgan,2021-08-05T18:30:00.000Z,2021-01-25T18:30:00.000Z,Zone B,Full-Time,Retirement,Avoid song interview them class.,Field Operations,03-08-1948,MA,Tower Hand,81226,Hispanic,Widowed,Fully Meets,3
2194,Isis,Vega,33,Female,Production Technician I,Production       ,342,22.3,4371.6,Active,Full-Time,Isis.Vega@mwd.com,PL,Deanna Diaz,,2019-07-26T18:30:00.000Z,Zone B,Temporary,Unk,,Field Operations,18-02-1992,MA,Laborer,57434,Other,Widowed,Needs Improvement,2
2737,Darian,Hansen,53,Male,Area Sales Manager,Sales,336,28,4368,Active,Full-Time,Darian.Hansen@mwd.com,CCDR,Victoria Padilla,2021-10-08T18:30:00.000Z,2021-08-19T18:30:00.000Z,Zone C,Temporary,Retirement,Music society money product next.,General - Con,26-05-1972,UT,Technician,84906,Black,Married,Fully Meets,4
1671,Rose,Jordan,61,Female,Sales Manager,Sales,332,31.12,4357.44,Active,Contract,Rose.Jordan@mwd.com,MSC,Anita Brown,2021-12-11T18:30:00.000Z,2021-11-20T18:30:00.000Z,Zone A,Full-Time,Involuntary,Position face whose and cut consider wide.,Project Management - Con,10-10-1964,MA,Coordinator,83162,White,Married,Fully Meets,3
1169,Lucia,Cummings,65,Female,Production Technician II,Production       ,330,33,4356,Active,Contract,Lucia.Cummings@mwd.com,BPC,Mrs. Danielle Dickerson DDS,,2020-07-29T18:30:00.000Z,Zone B,Part-Time,Unk,,Field Operations,15-09-1960,MA,Operator,66037,Asian,Single,Fully Meets,3
3822,Katrina,Lambert,50,Male,Network Engineer,Executive Office,336,26.88,4354.56,Active,Full-Time,Katrina.Lambert@mwd.com,WBL,Calvin Williamson,2022-04-03T18:30:00.000Z,2019-09-23T18:30:00.000Z,Zone B,Part-Time,Retirement,Nice sit hotel doctor.,General - Con,18-09-1975,MA,Technician,56727,Hispanic,Divorced,Fully Meets,3
1082,Taylor,Sanders,49,Male,Software Engineer,Software Engineering,336,26.53,4350.36,Active,Part-Time,Taylor.Sanders@mwd.com,MSC,Ryan Mathews,2023-06-26T18:30:00.000Z,2021-09-01T18:30:00.000Z,Zone B,Part-Time,Retirement,Resource top fear shake green view great which.,General - Con,03-03-1976,MA,Technician,84761,Other,Married,Fully Meets,3
2214,Aiden,Wade,74,Female,IT Support,IT/IS,324,38.12,4345.44,Active,Contract,Aiden.Wade@mwd.com,CCDR,Amber Johnson,2022-08-11T18:30:00.000Z,2021-07-28T18:30:00.000Z,Zone C,Full-Time,Resignation,Religious far child break thought watch.,Field Operations,22-10-1951,MA,Tower Hand,8196,Black,Married,Exceeds,4
2562,Angelique,Cochran,58,Male,IT Manager - DB,IT/IS,332,29.73,4340.76,Active,Contract,Angelique.Cochran@mwd.com,PL,Benjamin Mcdonald,2023-03-05T18:30:00.000Z,2021-04-11T18:30:00.000Z,Zone B,Full-Time,Retirement,Suffer arm security about control with.,Field Operations,18-11-1967,MA,Technician,83544,Other,Married,Fully Meets,4
2924,Kole,Garrison,46,Male,Production Technician I,Production       ,336,25.52,4338.24,Voluntarily Terminated,Contract,Kole.Garrison@mwd.com,EW,Anna Ashley,2023-07-19T18:30:00.000Z,2021-03-22T18:30:00.000Z,Zone B,Part-Time,Retirement,Wrong practice hold serve image.,Field Operations,15-05-1979,MA,Foreman,84575,Asian,Married,Exceeds,5
1982,Steve,Charles,45,Female,Production Technician I,Production       ,336,25.2,4334.4,Active,Full-Time,Steve.Charles@mwd.com,PL,Jordan Cox,,2018-11-13T18:30:00.000Z,Zone C,Temporary,Unk,,General - Sga,24-05-1980,MA,Manager,48632,Hispanic,Married,Fully Meets,3
